qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25	ranking_1_rank	ranking_2_rank	ranking_3_rank	ranking_4_rank	ranking_5_rank	ranking_6_rank	ranking_7_rank	ranking_8_rank	ranking_9_rank	ranking_10_rank	ranking_11_rank	ranking_12_rank	ranking_13_rank	ranking_14_rank	ranking_15_rank	ranking_16_rank	ranking_17_rank	ranking_18_rank	ranking_19_rank	ranking_20_rank	ranking_21_rank	ranking_22_rank	ranking_23_rank	ranking_24_rank	ranking_25_rank	rrf	squared_rrf	mrrf
19457	GX041-08-1223274	0	0	0	0	0	0	204	0	104	206	84	100	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	1	0	4	2	6	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.09531743265548132	2.4027777777777777	0.3135848202770114
19457	GX062-19-7075046	0	0	0	0	0	0	0	0	248	265	0	373	0	0	290	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.0819672131147541	5.0	0.27804407687122323
19457	GX104-37-13050136	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	110	28	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0.06349206349206349	0.4444444444444444	0.20853656035027907
19457	GX130-65-12507895	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
19457	GX234-13-3677857	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
19457	GX238-17-7799350	0	0	0	0	0	0	3	0	40	0	5	1	0	0	228	0	0	135	159	208	0	0	50	0	0	0	0	0	0	0	0	8	0	5	0	8	10	0	0	3	0	0	2	1	2	0	0	5	0	0	0	0.13899123277292313	1.732361111111111	0.4450794368918995
19457	GX247-51-6852209	0	61	126	59	126	112	17	0	7	3	0	29	0	0	24	10	96	0	0	0	0	31	14	0	0	0	4	1	2	1	3	5	0	9	8	0	5	0	0	7	5	2	0	0	0	0	5	7	0	0	0	0.21713080941829438	2.9023981166540693	0.6978300578412522
19457	GX259-52-14868614	0	69	0	97	2	1	8	101	12	6	23	5	0	0	22	4	8	0	0	0	0	0	23	0	0	0	3	0	1	7	7	7	1	8	7	7	8	0	0	8	6	4	0	0	0	0	0	6	0	0	0	0.21333244415241315	2.378082482993197	0.673596829689721
19457	GX268-27-13330079	0	0	0	0	4	75	68	0	218	58	92	156	0	0	288	40	32	206	1	24	0	0	83	0	0	0	0	0	0	6	5	3	0	2	4	5	3	0	0	2	2	3	1	5	4	0	0	3	0	0	0	0.22082796419456918	2.4672222222222224	0.7210971925160148
19457	GX269-29-3322744	0	0	0	0	73	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030776515151515152	0.09027777777777778	0.09802006424372982
19483	GX002-70-0210371	0	141	4	5	0	0	90	0	161	364	210	71	0	0	21	184	19	0	0	0	0	1	144	0	0	0	3	2	2	0	0	5	0	4	1	3	6	0	0	6	1	3	0	0	0	0	4	3	0	0	0	0.20547465894173986	3.165	0.67242846069177
19483	GX007-07-6895542	0	205	0	0	0	0	61	0	70	359	73	205	0	0	20	123	0	0	146	59	0	296	104	0	0	0	1	0	0	0	0	6	0	6	2	6	4	0	0	7	2	0	0	1	3	0	1	5	0	0	0	0.1887009422314866	3.8173526077097506	0.6147145556993258
19483	GX007-23-4398827	0	0	0	0	1	5	118	0	80	196	232	85	0	0	209	3	11	26	49	103	0	0	140	214	0	0	0	0	0	3	3	4	0	5	3	2	5	0	0	4	6	5	2	2	2	0	0	4	1	0	0	0.2367089805796178	2.6686111111111113	0.7733101777132372
19483	GX030-99-2204324	0	0	0	0	0	0	213	0	189	151	0	275	0	0	288	114	334	0	0	0	0	0	72	0	0	0	0	0	0	0	0	3	0	3	4	0	3	0	0	2	3	1	0	0	0	0	0	6	0	0	0	0.12679105352459397	1.7847222222222223	0.4159948889816678
19483	GX051-63-1774272	0	0	0	0	0	0	0	0	0	0	238	0	0	12	0	0	0	0	0	184	0	0	0	0	20	17	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0.0819672131147541	5.0	0.2780440768712233
19483	GX058-62-2550270	0	195	21	12	0	0	375	0	413	0	133	294	0	0	261	0	0	0	0	0	0	290	352	111	1	0	2	1	1	0	0	1	0	1	0	4	2	0	0	3	0	0	0	0	0	0	2	1	2	2	0	0.19411039027809257	6.423611111111111	0.6498431382972423
19483	GX227-16-3040421	0	0	0	0	129	127	278	0	334	116	0	300	0	0	384	108	168	0	0	0	1	0	257	0	0	0	0	0	0	2	2	2	0	2	5	0	1	0	0	1	4	2	0	0	0	1	0	2	0	0	0	0.17696413680185497	4.6025	0.589296059553311
19483	GX234-78-4911051	0	98	0	0	137	143	11	0	9	2	119	11	0	0	63	42	12	136	7	49	0	264	30	86	0	0	4	0	0	1	1	7	0	7	6	5	7	0	0	5	5	4	1	3	4	0	3	7	3	0	0	0.2646812293305748	3.750243764172336	0.8535899651882561
19486	GX000-02-15924929	0	0	0	99	0	0	0	0	0	0	179	0	0	0	0	0	0	1	0	156	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0.06428490111891752	2.173611111111111	0.2138694471074371
19486	GX005-56-4006954	0	0	1	33	0	0	0	0	0	0	0	0	0	0	171	0	119	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.06530936012691699	3.25	0.22065589513614822
19486	GX032-98-12434844	0	0	0	0	0	0	0	0	50	42	106	40	0	0	118	79	0	98	0	1	0	39	0	0	0	0	0	0	0	0	0	0	0	3	2	4	3	0	0	2	3	0	3	0	5	0	1	0	0	0	0	0.14315318601575872	2.0469444444444447	0.4712971931014438
19486	GX036-70-4075718	0	0	0	0	0	0	0	0	2	1	122	17	76	0	0	220	109	114	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	4	1	0	0	2	2	2	0	2	0	0	0	0	0	0	0.14390560340124064	2.3472222222222223	0.4762302441457973
19486	GX055-61-14882653	0	0	0	0	0	0	30	0	276	0	0	118	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.06557377049180328	4.0	0.22243526149697862
19486	GX237-21-4647724	0	0	0	7	62	0	0	0	86	137	127	44	0	0	0	40	1	0	0	9	0	0	0	0	0	0	0	0	3	1	0	0	0	2	1	2	2	0	0	0	4	3	0	0	4	0	0	0	0	0	0	0.14417001376612693	3.0972222222222223	0.4780096105066277
19486	GX251-64-6259401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	225	44	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0.06557377049180328	4.0	0.22243526149697862
19486	GX268-96-2841615	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
19487	GX042-98-12054081	0	23	72	28	0	0	86	0	86	81	52	79	0	0	1	0	1	77	0	97	0	0	78	0	0	0	2	2	2	0	0	1	0	1	1	6	1	0	0	7	0	4	7	0	2	0	0	2	0	0	0	0.20684619320229775	5.38109410430839	0.681792547197873
19487	GX046-45-14160299	0	0	0	0	0	0	0	0	0	0	0	0	0	13	211	240	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0.0819672131147541	5.0	0.2780440768712233
19487	GX084-27-10239844	0	6	2	3	49	58	54	0	53	51	56	48	16	0	47	62	0	138	220	9	0	5	45	0	0	0	4	6	6	2	2	3	0	3	3	5	3	2	0	3	3	0	6	1	4	0	4	3	0	0	0	0.2836058113474163	2.8386111111111108	0.9250715788373787
19487	GX112-36-13304620	0	1	12	11	26	24	47	102	47	42	96	41	0	0	18	8	6	168	0	3	0	6	39	0	0	0	6	4	4	4	4	5	1	5	5	3	5	0	0	5	5	3	5	0	6	0	3	5	0	0	0	0.27989244362195187	1.958888888888889	0.9008886612968774
19487	GX145-85-11567119	0	5	19	15	27	25	49	0	49	47	151	44	0	0	14	11	17	196	0	5	0	7	41	3	0	0	5	3	3	3	3	4	0	4	4	2	4	0	0	6	4	2	4	0	5	0	2	4	1	0	0	0.28356834880995374	2.7397222222222224	0.9247103307941914
19487	GX207-10-14597740	0	12	8	6	12	8	38	0	38	34	89	34	11	0	20	5	0	234	191	1	0	1	32	0	0	0	3	5	5	5	5	6	0	6	6	4	6	3	0	4	6	0	3	2	7	0	5	6	0	0	0	0.27775562084360833	1.095408163265306	0.8872527532416044
19487	GX234-03-3953121	0	99	109	145	84	116	84	0	84	79	249	78	0	0	191	74	34	262	160	38	0	137	80	0	0	0	1	1	1	1	1	2	0	2	2	1	2	0	0	2	2	1	2	3	3	0	1	1	0	0	0	0.29219024115904074	10.972222222222221	0.9815537616372412
19487	GX246-35-6171430	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	293	110	315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	1	1	0	0	0	0	0	0.08119877049180328	4.0625	0.2729529377683566
19493	GX000-13-15393708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0.03055037313432836	0.08290816326530612	0.09661266446642468
19493	GX001-24-8971885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
19493	GX010-11-7823978	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
19493	GX015-81-10305197	0	0	0	0	0	0	26	0	0	0	0	27	0	0	0	253	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0.06253054740957967	0.4027777777777778	0.20236718952852212
19493	GX051-69-1582371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0.03125763125763126	0.1511111111111111	0.10110938316628323
19493	GX057-33-4926809	0	0	0	0	2	1	0	0	158	185	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	2	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0811739820200952	2.75	0.27270597778873207
19493	GX064-38-3721643	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0.03252247488101534	1.25	0.10943826438765891
19493	GX068-09-1613591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0.03252247488101534	1.25	0.10943826438765891
19493	GX074-81-14054817	0	0	0	0	0	0	277	0	0	0	185	276	1	0	0	257	0	0	0	199	0	0	227	17	0	0	0	0	0	0	0	2	0	0	0	2	2	2	0	0	1	0	0	0	2	0	0	1	3	0	0	0.1293050624092401	3.361111111111111	0.43249901590313033
19493	GX149-24-2490774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0.04788306451612903	0.5625	0.15817657429820653
19493	GX233-19-6807092	0	0	0	0	0	0	172	0	238	0	3	175	0	0	137	0	0	0	0	40	0	0	138	0	0	0	0	0	0	0	0	3	0	1	0	5	3	0	0	1	0	0	0	0	4	0	0	3	0	0	0	0.11141554824956465	2.4358333333333335	0.3671129703612901
19493	GX234-21-0192234	0	0	0	0	0	0	285	0	0	0	178	283	0	0	0	0	29	207	0	236	0	0	221	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	1	2	0	1	0	0	2	0	0	0	0.11370485088094819	4.611111111111111	0.38222829961137694
19493	GX250-74-8534614	0	0	0	0	0	0	1	0	21	136	2	1	0	0	25	19	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	7	0	4	3	6	7	0	0	3	6	0	0	0	5	0	0	8	0	0	0	0.13761530605527533	0.43671910430839	0.43570517374747697
19493	GX266-69-1212055	0	0	36	24	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04841188524590165	2.0625	0.16173530701986732
19493	GX268-19-14513661	0	0	0	0	0	0	23	0	145	179	227	24	0	0	0	100	0	257	0	91	0	0	7	0	0	0	0	0	0	0	0	5	0	3	2	1	5	0	0	0	4	0	1	0	3	0	0	7	0	0	0	0.14198155315355704	2.6351303854875283	0.46387851056089474
19493	GX271-07-11046297	0	0	0	0	57	134	20	0	1	4	0	20	0	0	0	235	0	0	0	0	0	0	35	0	0	0	0	0	0	1	1	6	0	5	4	0	6	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0.1253571621911786	2.3091666666666666	0.4068247092095676
19494	GX000-25-8883898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	1	154	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2	1	0	0	0	0	0	0	0.06427650713907986	1.5625	0.2137853896724512
19494	GX026-60-5419212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
19494	GX026-79-7247534	0	0	8	0	1	1	131	101	131	237	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	5	1	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1263273949154436	2.5211111111111113	0.4130821921643272
19494	GX046-46-1374235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0.031746031746031744	0.2222222222222222	0.10426828017513953
19494	GX048-23-1448845	0	1	93	75	0	0	241	0	241	248	0	246	70	0	68	255	114	0	0	0	0	8	160	62	0	0	2	1	2	0	0	4	0	4	4	0	4	1	0	4	1	2	0	0	0	0	3	4	1	0	0	0.2235838831390127	5.236111111111111	0.7391638062530593
19494	GX065-12-3142703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.03278688524590164	2.0	0.11121763074848931
19494	GX068-85-10492702	0	102	45	94	0	0	0	0	0	0	219	0	0	0	20	0	174	0	0	0	0	0	0	0	2	2	1	2	1	0	0	0	0	0	0	3	0	0	0	5	0	1	0	0	0	0	0	0	0	4	4	0.12781699138454825	3.526111111111111	0.42280063084518754
19494	GX075-34-8776470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
19494	GX082-10-7733864	0	0	1	1	0	0	47	0	47	18	1	49	0	0	3	138	3	0	0	4	0	182	54	0	0	0	0	5	5	0	0	7	0	7	8	8	7	0	0	7	3	3	0	0	7	0	1	6	0	0	0	0.19809885066725264	1.4632908163265306	0.6253033544292943
19494	GX092-00-13925455	0	0	0	39	0	0	254	0	254	261	169	258	1	0	184	0	0	0	0	101	0	0	303	1	0	0	0	0	3	0	0	2	0	2	2	4	2	3	0	2	0	0	0	0	5	0	0	3	3	0	0	0.17514684016700144	1.7969444444444445	0.5771767247674419
19494	GX125-24-12035215	0	0	0	0	0	0	250	0	250	259	238	254	0	0	0	0	0	58	74	224	0	0	317	0	0	0	0	0	0	0	0	3	0	3	3	2	3	0	0	0	0	0	3	4	3	0	0	2	0	0	0	0.14312115975422426	1.2291666666666665	0.47098141482362516
19494	GX128-21-10310388	0	0	3	3	0	0	6	0	5	2	5	5	10	0	11	2	0	0	103	1	0	140	4	8	0	0	0	4	4	0	0	9	0	9	9	7	9	2	0	6	6	0	0	3	8	0	2	8	2	0	0	0.22812129528320405	1.1427075459813554	0.719102216043578
19494	GX230-56-8253178	0	0	0	0	0	0	53	0	53	79	147	55	0	0	160	40	0	0	156	141	0	0	59	0	0	0	0	0	0	0	0	6	0	6	6	6	6	0	0	3	5	0	0	1	4	0	0	5	0	0	0	0.15441826502277323	1.3924999999999996	0.49372305775237835
19494	GX247-04-12074113	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	44	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.048651507139079855	1.5	0.16326771340107316
19494	GX247-86-1679691	0	0	0	0	144	0	34	0	34	67	153	35	0	0	220	133	0	107	14	27	0	0	36	0	0	0	0	0	0	1	0	8	0	8	7	5	8	0	0	1	4	0	2	5	6	0	0	7	0	0	0	0.18443005675219232	2.50796910430839	0.5874552722155009
19494	GX263-88-15451123	0	0	0	0	0	0	268	0	268	279	284	272	0	0	0	0	0	143	4	233	0	0	380	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	6	2	0	0	1	0	0	0	0.14603464577023542	7.277777777777778	0.4905935446054786
19503	GX000-37-0546764	0	50	0	220	0	0	0	0	302	270	0	0	0	0	68	0	0	0	0	0	0	25	0	63	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	6	0	0	0	0	0	0	5	0	1	0	0	0.11223893328599834	4.317777777777778	0.37274234156145813
19503	GX001-87-9722602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0.04813947436898257	1.2222222222222223	0.15987709554938417
19503	GX003-85-6956273	0	0	0	0	0	79	0	0	0	0	0	0	0	0	150	214	0	0	0	0	2	193	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0.08144678636481915	4.111111111111111	0.2745694015845484
19503	GX007-75-0268351	0	0	62	187	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	188	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0.06351569577376029	0.6511111111111111	0.20876828119311175
19503	GX022-78-13763951	0	38	0	166	0	0	0	0	0	0	0	332	0	0	139	0	0	0	0	0	0	39	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0.07938947436898257	1.3472222222222223	0.2609124480921402
19503	GX052-54-3000071	0	0	1	3	0	0	43	0	59	17	0	32	0	0	36	135	9	0	0	0	0	15	38	0	0	0	0	4	6	0	0	3	0	4	5	0	4	0	0	9	2	4	0	0	0	0	6	3	0	0	0	0.17055546331493038	0.8301234567901234	0.5476099954120732
19503	GX064-59-8847966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.016129032258064516	0.25	0.05382944901341426
19503	GX089-10-8854377	0	0	103	25	0	0	97	0	101	150	215	60	0	0	299	0	0	0	0	0	0	0	57	0	0	0	0	2	4	0	0	2	0	3	3	1	3	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0.14415361927425652	2.3958333333333335	0.4778467079619891
19503	GX214-34-5615945	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0.03252247488101534	1.25	0.10943826438765891
19503	GX229-33-7570093	0	1	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.032018442622950824	1.0625	0.10612649164562268
19503	GX238-69-1303705	0	0	0	0	6	5	14	0	11	30	12	15	0	0	43	40	56	44	74	11	0	0	30	0	0	0	0	0	0	4	3	5	0	6	4	4	5	0	0	8	4	2	2	1	2	0	0	4	0	0	0	0.21940518354384736	2.297013888888889	0.7120217798761752
19503	GX242-16-0628664	0	0	0	0	8	9	8	0	7	3	10	8	0	0	19	1	36	55	13	3	0	0	8	0	0	0	0	0	0	3	2	6	0	7	7	5	7	0	0	10	6	3	1	2	3	0	0	5	0	0	0	0.2164046495190879	2.0401133786848074	0.6931390138219845
19503	GX250-30-10211533	0	167	0	0	36	2	216	0	220	259	55	168	0	0	59	25	201	0	0	0	0	0	248	0	0	0	1	0	0	2	4	1	0	2	2	3	2	0	0	7	5	1	0	0	0	0	0	1	0	0	0	0.19189790391602096	5.234019274376417	0.6354751051833436
19503	GX262-25-10552160	0	0	114	6	125	0	15	0	14	16	210	12	0	0	14	117	1	0	0	0	0	70	3	0	0	0	0	1	5	1	0	4	0	5	6	2	6	0	0	11	3	5	0	0	0	0	3	6	0	0	0	0.20197984790064305	2.7463200183654726	0.6503134203371306
19503	GX262-55-5093904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.01639344262295082	1.0	0.055608815374244655
19511	GX012-10-10101120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.03278688524590164	2.0	0.11121763074848931
19511	GX056-69-11891231	0	0	61	183	77	87	32	0	32	33	68	32	0	0	22	0	0	0	0	64	0	0	34	144	0	0	0	2	1	1	1	2	0	2	2	1	2	0	0	5	0	0	0	0	4	0	0	2	1	0	0	0.20975102204775659	6.6025	0.7005136903018003
19511	GX093-59-9902716	0	0	51	0	41	39	16	0	16	17	18	16	80	0	115	214	18	36	1	79	0	0	15	87	0	0	0	3	0	2	2	3	0	3	3	2	3	1	0	4	1	3	3	2	3	0	0	3	2	0	0	0.2719141893933671	4.3125	0.9000898128750665
19511	GX239-65-13958956	0	102	151	0	0	0	0	0	0	0	0	0	0	1	201	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	2	0.097567424643046	3.75	0.32831479316297674
19511	GX267-48-16572791	0	0	4	91	33	11	2	0	2	2	5	1	0	0	11	1	17	139	0	91	0	0	3	0	0	0	0	5	4	3	3	5	0	5	5	4	5	0	0	6	3	4	2	0	2	0	0	5	0	0	0	0.23421131959438413	1.288611111111111	0.7569681935483046
19511	GX268-12-15582566	0	0	0	125	0	0	150	0	150	150	0	150	0	0	192	18	50	147	80	108	0	149	149	0	0	0	0	0	3	0	0	1	0	1	1	0	1	0	0	3	2	1	1	1	1	0	1	1	0	0	0	0.21180949023360449	10.472222222222221	0.7141858829310004
19511	GX272-83-11968052	0	0	13	176	30	7	4	0	4	4	12	4	0	0	384	0	36	0	0	0	0	0	4	0	0	0	0	4	2	4	4	4	0	4	4	3	4	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0.1895245230120957	2.111111111111111	0.6195432636596672
19536	GX014-62-7644695	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
19536	GX018-47-15999297	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
19536	GX027-38-3865362	1	0	145	112	0	0	90	0	71	87	137	63	0	0	223	1	6	61	0	17	0	0	127	0	0	0	0	3	2	0	0	4	0	5	3	3	5	0	0	3	8	5	8	0	8	0	0	4	0	0	0	0.20114258896279769	0.9863194444444444	0.6445747568049369
19536	GX032-78-15433870	1	0	169	62	0	0	0	0	0	0	48	0	0	0	205	0	0	0	0	0	0	0	0	136	0	0	0	2	3	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0.07914069577376029	0.7136111111111111	0.2592859574644898
19536	GX056-70-3966862	0	10	2	2	0	0	0	0	0	0	1	0	0	0	11	0	234	0	0	294	0	0	0	0	0	0	2	6	5	0	0	0	0	0	0	8	0	0	0	6	0	2	0	0	3	0	0	0	0	0	0	0.10852460842973177	0.7222916666666667	0.3485222790252644
19536	GX096-64-3827764	2	112	134	0	0	0	0	0	0	0	44	0	0	0	1	0	0	0	0	315	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0.07799822114967206	1.3533163265306123	0.25214591704913025
19536	GX154-30-9641605	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	218	0	152	0	0	1	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	7	0	0	2	0	0	1	0	0	0.07997032289635904	2.520408163265306	0.2649715169703645
19536	GX224-03-2200391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
19536	GX232-81-5800176	2	0	0	0	0	0	240	0	207	184	0	224	0	0	0	178	224	172	3	234	0	0	181	0	0	0	0	0	0	0	0	2	0	2	2	0	2	0	0	0	3	3	6	2	5	0	0	2	0	0	0	0.1590563558305494	1.79	0.5237226053066903
